Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Malta,MLT,"Population, total",SP.POP.TOTL,"326,550.00","325,250.00","323,900.00","322,550.00","321,250.00","318,800.00","315,200.00","311,550.00","307,900.00","304,300.00","302,650.00","302,700.00","302,450.00","302,200.00","301,996.00","304,222.00","305,774.00","306,970.00","310,182.00","313,342.00","316,645.00","318,982.00","325,898.00","330,524.00","330,593.00","336,452.00","342,121.00","344,485.00","347,325.00","350,722.00","354,170.00","363,845.00","367,618.00","371,308.00","374,797.00","377,419.00","379,905.00","382,791.00","385,287.00","387,578.00","390,087.00","393,028.00","395,969.00","398,582.00","401,268.00","403,834.00","405,308.00","406,724.00","409,379.00","412,477.00","414,508.00","416,268.00","420,028.00","425,967.00","434,558.00","445,053.00","455,356.00","467,999.00","483,530.00",
Myanmar,MMR,"Population, total",SP.POP.TOTL,"21,736,942.00","22,211,624.00","22,697,667.00","23,198,241.00","23,717,788.00","24,259,359.00","24,823,940.00","25,410,060.00","26,015,248.00","26,635,849.00","27,269,069.00","27,913,750.00","28,570,097.00","29,238,168.00","29,918,461.00","30,611,095.00","31,314,341.00","32,026,742.00","32,748,784.00","33,481,396.00","34,224,313.00","34,976,462.00","35,734,272.00","36,491,800.00","37,241,527.00","37,977,086.00","38,698,482.00","39,404,335.00","40,085,651.00","40,731,426.00","41,335,199.00","41,890,197.00","42,401,684.00","42,890,002.00","43,383,428.00","43,901,598.00","44,452,206.00","45,027,233.00","45,611,220.00","46,181,077.00","46,719,701.00","47,225,120.00","47,702,171.00","48,148,902.00","48,564,484.00","48,949,924.00","49,301,050.00","49,621,475.00","49,929,642.00","50,250,367.00","50,600,818.00","50,990,615.00","51,413,698.00","51,852,451.00","52,280,807.00","52,680,726.00","53,045,226.00","53,382,581.00","53,708,395.00",
Middle East & North Africa (excluding high income),MNA,"Population, total",SP.POP.TOTL,"97,553,162.00","100,147,129.00","102,808,053.00","105,546,273.00","108,376,339.00","111,307,812.00","114,351,833.00","117,503,859.00","120,739,199.00","124,023,257.00","127,335,091.00","130,670,746.00","134,051,043.00","137,511,210.00","141,099,581.00","144,855,682.00","148,781,931.00","152,881,209.00","157,192,233.00","161,761,420.00","166,616,401.00","171,766,031.00","177,185,670.00","182,825,264.00","188,614,696.00","194,494,169.00","200,443,463.00","206,447,530.00","212,456,887.00","218,415,849.00","226,259,037.00","232,101,440.00","237,828,663.00","243,429,290.00","248,897,270.00","254,233,351.00","259,431,597.00","264,504,166.00","269,440,690.00","274,350,032.00","279,279,634.00","284,249,018.00","289,264,324.00","294,343,628.00","299,502,774.00","304,755,503.00","310,109,412.00","315,573,347.00","321,168,767.00","326,900,984.00","332,777,824.00","338,814,807.00","345,004,009.00","351,299,193.00","357,637,340.00","363,975,550.00","370,276,461.00","376,546,755.00","382,896,715.00",
Montenegro,MNE,"Population, total",SP.POP.TOTL,"480,579.00","491,140.00","502,558.00","513,409.00","521,753.00","526,327.00","526,419.00","522,796.00","517,481.00","513,340.00","512,407.00","515,449.00","521,785.00","530,220.00","538,902.00","546,487.00","552,562.00","557,576.00","562,065.00","566,888.00","572,608.00","579,445.00","587,001.00","594,506.00","600,884.00","605,398.00","607,711.00","608,144.00","607,413.00","606,571.00","606,372.00","607,105.00","608,516.00","610,170.00","611,389.00","611,712.00","611,003.00","609,520.00","607,662.00","606,001.00","604,950.00","607,389.00","609,828.00","612,267.00","613,353.00","614,261.00","615,025.00","615,875.00","616,969.00","618,294.00","619,428.00","620,079.00","620,601.00","621,207.00","621,810.00","622,159.00","622,303.00","622,373.00","622,345.00",
Mongolia,MNG,"Population, total",SP.POP.TOTL,"955,505.00","982,178.00","1,011,324.00","1,042,383.00","1,074,514.00","1,107,124.00","1,139,961.00","1,173,191.00","1,207,104.00","1,242,214.00","1,278,825.00","1,317,050.00","1,356,670.00","1,397,304.00","1,438,425.00","1,479,651.00","1,520,865.00","1,562,209.00","1,603,906.00","1,646,291.00","1,689,622.00","1,733,475.00","1,777,727.00","1,823,216.00","1,871,090.00","1,921,881.00","1,976,310.00","2,033,344.00","2,089,715.00","2,141,011.00","2,184,145.00","2,217,917.00","2,243,495.00","2,263,186.00","2,280,479.00","2,298,020.00","2,316,568.00","2,335,734.00","2,355,664.00","2,376,225.00","2,397,418.00","2,419,588.00","2,443,271.00","2,468,762.00","2,496,391.00","2,526,424.00","2,558,856.00","2,593,820.00","2,631,898.00","2,673,796.00","2,719,896.00","2,770,362.00","2,824,699.00","2,881,792.00","2,940,108.00","2,998,439.00","3,056,359.00","3,113,779.00","3,170,208.00",
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,"9,979.00","10,245.00","10,436.00","10,590.00","10,783.00","11,022.00","11,344.00","11,721.00","12,140.00","12,574.00","12,994.00","13,429.00","13,882.00","14,325.00","14,677.00","14,924.00","15,026.00","15,048.00","15,170.00","15,638.00","16,633.00","18,158.00","20,167.00","22,622.00","25,500.00","28,720.00","32,370.00","36,377.00","40,288.00","43,540.00","45,752.00","46,666.00","46,476.00","45,758.00","45,364.00","45,870.00","47,521.00","50,056.00","52,997.00","55,636.00","57,453.00","58,321.00","58,420.00","57,947.00","57,246.00","56,542.00","55,882.00","55,219.00","54,625.00","54,193.00","53,971.00","54,012.00","54,311.00","54,784.00","55,305.00","55,780.00","56,188.00","56,562.00","56,882.00",
Mozambique,MOZ,"Population, total",SP.POP.TOTL,"7,184,869.00","7,342,111.00","7,507,303.00","7,679,458.00","7,857,104.00","8,039,215.00","8,225,921.00","8,417,702.00","8,614,447.00","8,816,057.00","9,022,741.00","9,232,655.00","9,446,240.00","9,668,657.00","9,906,965.00","10,165,215.00","10,443,953.00","10,738,533.00","11,041,204.00","11,341,402.00","11,630,194.00","11,913,088.00","12,189,824.00","12,439,762.00","12,636,116.00","12,764,387.00","12,808,558.00","12,786,349.00","12,758,008.00","12,805,946.00","12,987,292.00","13,328,032.00","13,806,001.00","14,370,946.00","14,948,048.00","15,483,286.00","15,960,442.00","16,397,183.00","16,813,949.00","17,244,188.00","17,711,927.00","18,221,888.00","18,764,155.00","19,331,100.00","19,910,552.00","20,493,925.00","21,080,110.00","21,673,316.00","22,276,596.00","22,894,710.00","23,531,574.00","24,187,487.00","24,862,648.00","25,560,725.00","26,286,163.00","27,042,002.00","27,829,942.00","28,649,007.00","29,495,962.00",
Mauritania,MRT,"Population, total",SP.POP.TOTL,"850,384.00","875,581.00","901,686.00","928,734.00","956,799.00","985,910.00","1,016,100.00","1,047,344.00","1,079,580.00","1,112,745.00","1,146,780.00","1,181,674.00","1,217,446.00","1,254,157.00","1,291,855.00","1,330,598.00","1,370,357.00","1,411,140.00","1,453,032.00","1,496,185.00","1,540,640.00","1,586,493.00","1,633,652.00","1,681,863.00","1,730,738.00","1,780,030.00","1,829,675.00","1,879,763.00","1,930,433.00","1,981,899.00","2,034,346.00","2,087,912.00","2,142,645.00","2,198,532.00","2,255,516.00","2,313,630.00","2,372,901.00","2,433,563.00","2,496,216.00","2,561,585.00","2,630,219.00","2,702,400.00","2,778,099.00","2,857,148.00","2,939,247.00","3,024,194.00","3,111,906.00","3,202,517.00","3,296,238.00","3,393,409.00","3,494,195.00","3,598,648.00","3,706,554.00","3,817,494.00","3,930,896.00","4,046,301.00","4,163,534.00","4,282,574.00","4,403,319.00",
Mauritius,MUS,"Population, total",SP.POP.TOTL,"659,351.00","680,757.00","700,349.00","718,861.00","736,381.00","753,000.00","768,813.00","783,917.00","798,413.00","812,405.00","826,000.00","839,230.00","852,053.00","864,819.00","878,042.00","892,000.00","906,507.00","921,379.00","933,499.00","949,888.00","966,039.00","980,462.00","992,521.00","1,001,691.00","1,012,221.00","1,020,528.00","1,028,360.00","1,036,082.00","1,043,239.00","1,051,260.00","1,058,775.00","1,070,266.00","1,084,441.00","1,097,374.00","1,112,846.00","1,122,457.00","1,133,996.00","1,148,284.00","1,160,421.00","1,175,267.00","1,186,873.00","1,196,287.00","1,204,621.00","1,213,370.00","1,221,003.00","1,228,254.00","1,233,996.00","1,239,630.00","1,244,121.00","1,247,429.00","1,250,400.00","1,252,404.00","1,255,882.00","1,258,653.00","1,260,934.00","1,262,605.00","1,263,473.00","1,264,613.00","1,265,303.00",
Malawi,MWI,"Population, total",SP.POP.TOTL,"3,659,984.00","3,747,753.00","3,839,043.00","3,933,908.00","4,032,371.00","4,134,460.00","4,240,429.00","4,350,452.00","4,464,423.00","4,582,198.00","4,703,782.00","4,829,090.00","4,958,549.00","5,093,363.00","5,235,073.00","5,384,795.00","5,545,651.00","5,717,953.00","5,896,865.00","6,075,495.00","6,250,440.00","6,412,384.00","6,565,985.00","6,737,924.00","6,964,607.00","7,268,267.00","7,666,391.00","8,141,146.00","8,636,690.00","9,075,572.00","9,404,500.00","9,600,355.00","9,685,973.00","9,710,331.00","9,745,690.00","9,844,415.00","10,022,789.00","10,264,906.00","10,552,338.00","10,854,322.00","11,148,758.00","11,432,000.00","11,713,664.00","12,000,181.00","12,301,838.00","12,625,952.00","12,973,699.00","13,341,806.00","13,727,890.00","14,128,155.00","14,539,612.00","14,962,112.00","15,396,005.00","15,839,269.00","16,289,540.00","16,745,303.00","17,205,289.00","17,670,260.00","18,143,315.00",
Malaysia,MYS,"Population, total",SP.POP.TOTL,"8,156,347.00","8,417,824.00","8,692,342.00","8,973,788.00","9,253,842.00","9,526,558.00","9,790,084.00","10,046,325.00","10,297,983.00","10,549,399.00","10,804,131.00","11,062,433.00","11,324,277.00","11,592,638.00","11,871,104.00","12,162,187.00","12,468,689.00","12,790,312.00","13,122,839.00","13,460,031.00","13,798,085.00","14,134,058.00","14,471,211.00","14,819,424.00","15,192,298.00","15,598,927.00","16,043,731.00","16,522,000.00","17,022,465.00","17,528,961.00","18,029,824.00","18,519,937.00","19,002,656.00","19,484,898.00","19,977,500.00","20,487,607.00","21,017,613.00","21,562,793.00","22,114,654.00","22,661,298.00","23,194,257.00","23,709,119.00","24,208,391.00","24,698,819.00","25,190,652.00","25,690,611.00","26,201,961.00","26,720,370.00","27,236,006.00","27,735,040.00","28,208,035.00","28,650,955.00","29,068,159.00","29,468,872.00","29,866,559.00","30,270,962.00","30,684,804.00","31,105,028.00","31,528,585.00",
North America,NAC,"Population, total",SP.POP.TOTL,"198,624,409.00","202,007,500.00","205,198,600.00","208,253,700.00","211,262,900.00","214,031,100.00","216,659,000.00","219,176,000.00","221,503,000.00","223,759,000.00","226,431,000.00","229,677,632.00","232,168,663.00","234,454,577.00","236,715,369.00","239,169,275.00","241,538,008.00","244,018,243.00","246,601,803.00","249,310,344.00","251,795,337.00","254,340,965.00","256,836,391.00","259,214,381.00","261,488,476.00","263,823,014.00","266,290,660.00","268,793,450.00","271,349,094.00","274,154,622.00","277,373,464.00","281,077,441.00","284,943,859.00","288,662,674.00","292,185,983.00","295,640,057.00","299,064,347.00","302,623,445.00","306,070,116.00","309,502,571.00","312,909,974.00","316,052,361.00","319,048,184.00","321,815,286.00","324,809,693.00","327,824,506.00","331,015,609.00","334,185,120.00","337,406,357.00","340,466,060.00","343,396,098.00","345,983,901.00","348,653,238.00","351,205,682.00","353,888,995.00","356,510,820.00","359,245,384.00","361,751,263.00","364,290,258.00",
Namibia,NAM,"Population, total",SP.POP.TOTL,"634,142.00","649,279.00","665,115.00","681,637.00","698,796.00","716,584.00","734,867.00","753,688.00","773,422.00","794,588.00","817,469.00","842,354.00","868,958.00","896,266.00","922,903.00","947,921.00","971,121.00","992,956.00","1,014,057.00","1,035,381.00","1,057,727.00","1,080,941.00","1,105,104.00","1,131,632.00","1,162,279.00","1,198,148.00","1,239,928.00","1,286,797.00","1,336,536.00","1,386,010.00","1,432,905.00","1,476,388.00","1,516,958.00","1,555,101.00","1,591,822.00","1,627,865.00","1,663,378.00","1,698,032.00","1,731,639.00","1,763,859.00","1,794,571.00","1,823,672.00","1,851,523.00","1,879,117.00","1,907,745.00","1,938,320.00","1,971,317.00","2,006,514.00","2,043,394.00","2,081,044.00","2,118,874.00","2,156,701.00","2,194,784.00","2,233,510.00","2,273,430.00","2,314,904.00","2,358,041.00","2,402,603.00","2,448,255.00",
New Caledonia,NCL,"Population, total",SP.POP.TOTL,"79,000.00","81,200.00","83,400.00","85,700.00","88,100.00","90,500.00","93,500.00","96,500.00","99,500.00","104,000.00","112,000.00","120,000.00","125,500.00","128,500.00","131,000.00","132,500.00","134,000.00","136,000.00","137,500.00","138,500.00","140,050.00","142,650.00","145,700.00","148,700.00","151,650.00","154,450.00","157,350.00","160,500.00","163,650.00","166,898.00","170,899.00","175,362.00","179,799.00","184,496.00","189,482.00","193,816.00","197,564.00","201,418.00","205,279.00","209,214.00","213,230.00","217,324.00","221,490.00","225,296.00","228,750.00","232,250.00","235,750.00","239,250.00","242,750.00","245,950.00","249,750.00","254,350.00","259,000.00","263,650.00","268,050.00","272,400.00","276,550.00","280,350.00","284,060.00",
Niger,NER,"Population, total",SP.POP.TOTL,"3,388,764.00","3,486,326.00","3,588,228.00","3,693,980.00","3,802,803.00","3,914,117.00","4,027,963.00","4,144,592.00","4,263,927.00","4,385,927.00","4,510,644.00","4,637,988.00","4,768,227.00","4,902,151.00","5,040,798.00","5,184,941.00","5,335,085.00","5,491,153.00","5,652,652.00","5,818,763.00","5,989,004.00","6,163,705.00","6,343,523.00","6,528,641.00","6,719,309.00","6,915,997.00","7,118,883.00","7,328,943.00","7,548,433.00","7,780,245.00","8,026,591.00","8,288,735.00","8,566,770.00","8,860,287.00","9,168,312.00","9,490,288.00","9,826,598.00","10,178,201.00","10,545,716.00","10,929,918.00","11,331,557.00","11,751,365.00","12,189,983.00","12,647,984.00","13,125,916.00","13,624,467.00","14,143,971.00","14,685,399.00","15,250,908.00","15,843,133.00","16,464,025.00","17,114,761.00","17,795,191.00","18,504,255.00","19,240,157.00","20,001,663.00","20,788,838.00","21,602,472.00","22,442,948.00",
Nigeria,NGA,"Population, total",SP.POP.TOTL,"45,138,458.00","46,063,563.00","47,029,822.00","48,032,934.00","49,066,760.00","50,127,921.00","51,217,973.00","52,342,233.00","53,506,196.00","54,717,039.00","55,982,144.00","57,296,983.00","58,665,808.00","60,114,625.00","61,677,177.00","63,374,298.00","65,221,378.00","67,203,128.00","69,271,917.00","71,361,131.00","73,423,633.00","75,440,502.00","77,427,546.00","79,414,840.00","81,448,755.00","83,562,785.00","85,766,399.00","88,048,032.00","90,395,271.00","92,788,027.00","95,212,450.00","97,667,632.00","100,161,710.00","102,700,753.00","105,293,700.00","107,948,335.00","110,668,794.00","113,457,663.00","116,319,759.00","119,260,063.00","122,283,850.00","125,394,046.00","128,596,076.00","131,900,631.00","135,320,422.00","138,865,016.00","142,538,308.00","146,339,977.00","150,269,623.00","154,324,933.00","158,503,197.00","162,805,071.00","167,228,767.00","171,765,769.00","176,404,902.00","181,137,448.00","185,960,289.00","190,873,311.00","195,874,740.00",
Nicaragua,NIC,"Population, total",SP.POP.TOTL,"1,773,129.00","1,829,778.00","1,887,425.00","1,946,234.00","2,006,481.00","2,068,381.00","2,131,976.00","2,197,298.00","2,264,623.00","2,334,279.00","2,406,513.00","2,481,341.00","2,558,699.00","2,638,699.00","2,721,415.00","2,806,857.00","2,894,972.00","2,985,489.00","3,077,866.00","3,171,408.00","3,265,519.00","3,360,140.00","3,455,123.00","3,549,711.00","3,642,976.00","3,734,341.00","3,823,130.00","3,909,671.00","3,995,533.00","4,082,958.00","4,173,434.00","4,267,568.00","4,364,512.00","4,462,497.00","4,559,006.00","4,652,185.00","4,741,578.00","4,827,661.00","4,910,647.00","4,991,040.00","5,069,302.00","5,145,366.00","5,219,328.00","5,292,118.00","5,364,935.00","5,438,690.00","5,513,763.00","5,590,055.00","5,667,432.00","5,745,526.00","5,824,065.00","5,903,039.00","5,982,526.00","6,062,454.00","6,142,733.00","6,223,240.00","6,303,974.00","6,384,855.00","6,465,513.00",
Netherlands,NLD,"Population, total",SP.POP.TOTL,"11,486,631.00","11,638,712.00","11,805,689.00","11,965,966.00","12,127,120.00","12,294,732.00","12,456,251.00","12,598,201.00","12,729,721.00","12,877,984.00","13,038,526.00","13,194,497.00","13,328,593.00","13,439,322.00","13,545,056.00","13,666,335.00","13,774,037.00","13,856,185.00","13,941,700.00","14,038,270.00","14,149,800.00","14,247,208.00","14,312,690.00","14,367,070.00","14,424,211.00","14,491,632.00","14,572,278.00","14,665,037.00","14,760,094.00","14,848,907.00","14,951,510.00","15,069,798.00","15,184,166.00","15,290,368.00","15,382,838.00","15,459,006.00","15,530,498.00","15,610,650.00","15,707,209.00","15,812,088.00","15,925,513.00","16,046,180.00","16,148,929.00","16,225,302.00","16,281,779.00","16,319,868.00","16,346,101.00","16,381,696.00","16,445,593.00","16,530,388.00","16,615,394.00","16,693,074.00","16,754,962.00","16,804,432.00","16,865,008.00","16,939,923.00","17,030,314.00","17,131,296.00","17,231,017.00",
Norway,NOR,"Population, total",SP.POP.TOTL,"3,581,239.00","3,609,800.00","3,638,918.00","3,666,537.00","3,694,339.00","3,723,168.00","3,753,012.00","3,784,539.00","3,816,486.00","3,847,707.00","3,875,763.00","3,903,039.00","3,933,004.00","3,960,612.00","3,985,258.00","4,007,313.00","4,026,152.00","4,043,205.00","4,058,671.00","4,072,517.00","4,085,620.00","4,099,702.00","4,114,787.00","4,128,432.00","4,140,099.00","4,152,516.00","4,167,354.00","4,186,905.00","4,209,488.00","4,226,901.00","4,241,473.00","4,261,732.00","4,286,401.00","4,311,991.00","4,336,613.00","4,359,184.00","4,381,336.00","4,405,157.00","4,431,464.00","4,461,913.00","4,490,967.00","4,513,751.00","4,538,159.00","4,564,855.00","4,591,910.00","4,623,291.00","4,660,677.00","4,709,153.00","4,768,212.00","4,828,726.00","4,889,252.00","4,953,088.00","5,018,573.00","5,079,623.00","5,137,232.00","5,188,607.00","5,234,519.00","5,276,968.00","5,314,336.00",
Nepal,NPL,"Population, total",SP.POP.TOTL,"10,105,050.00","10,267,264.00","10,433,145.00","10,604,621.00","10,783,967.00","10,972,912.00","11,172,529.00","11,382,967.00","11,603,928.00","11,834,654.00","12,074,626.00","12,323,982.00","12,583,140.00","12,852,206.00","13,131,260.00","13,420,369.00","13,719,471.00","14,028,536.00","14,347,641.00","14,676,929.00","15,016,402.00","15,367,230.00","15,729,431.00","16,100,617.00","16,477,473.00","16,858,310.00","17,239,673.00","17,623,693.00","18,020,753.00","18,445,028.00","18,905,478.00","19,405,504.00","19,938,320.00","20,489,975.00","21,040,904.00","21,576,071.00","22,090,352.00","22,584,775.00","23,057,883.00","23,509,964.00","23,941,110.00","24,347,106.00","24,725,627.00","25,080,872.00","25,419,344.00","25,744,500.00","26,066,693.00","26,382,581.00","26,666,576.00","26,883,535.00","27,013,212.00","27,041,437.00","26,989,862.00","26,917,906.00","26,906,926.00","27,015,031.00","27,261,131.00","27,627,124.00","28,087,871.00",
